NAME	Cancer	CD14	CD19	CD4_Eff	CD56	CD8	Endothelial	Eos	Fibroblast	Neu	Treg
cg07741192	96.204124276	96.5081814485275	96.54282859745	96.925404498473	96.7372136321361	96.6290169931382	96.6291428325684	96.1681841103687	65.1063576065829	96.6305667441158	96.1597680698954
cg07781197	87.2746472272	88.0837342854494	89.322649309302	75.9811156790464	27.6280564206177	29.3106705063693	90.8785773559851	89.665720786949	75.2304017703439	88.3315275980786	72.1640487716073
cg07786657	96.77079386255	96.1055081993544	96.8366486625084	1.25125708705298	18.9938352250955	2.54436121193148	96.676577477507	97.6009331090541	96.863185973893	96.4265447969108	1.36259848950012
cg07790752	93.6053867568	82.7007626617279	87.1697396102149	94.0843256282899	74.8519307769256	83.019821366785	93.2874034468615	4.66558874540949	80.4180062458931	4.46136349323103	92.0422858551323
cg07793163	94.8777204252	93.7771287923434	94.5600292421764	89.6842408254569	93.1438774566865	91.234986079326	92.9593036041533	94.2367294485138	94.1142708090892	94.2535340226311	30.7063153042988
cg07793905	93.2580218831	94.0138731851014	94.1157917668606	94.8221142813607	94.2012180127352	93.3369716217524	93.6932784135903	94.6236766838239	9.76190068894906	94.0579247276259	92.3711721071325
cg07802362	93.744596835	94.6154316459778	94.9407789342081	94.8041221139084	53.3010772223657	84.7259788860672	95.1134718823332	94.6192847419044	31.8073352340731	94.8111305796664	92.8288957765245
cg07804749	21.32216328605	93.4722324761504	82.2202142639244	93.1018779103489	91.9741242334948	90.8357341832679	4.43037501439841	91.859696360957	4.75109474482308	93.3342861339879	81.5822955686686
cg07804973	99.2543753737	98.1175655183908	98.8910657097283	98.9146404162528	98.7980560240864	98.8456205425582	98.8448041427536	95.6666358505868	98.7192169358958	72.0860233250991	98.7075353376693
cg07810476	89.0442062611	83.8232249271854	91.473356434793	93.7174759893131	90.9157820079172	90.587601269712	9.9671511893266	82.7231389199684	7.66246792157215	75.338737654153	87.8845121089077
cg07828169	93.55898037595	89.912163544004	92.7854424223833	93.9714777045932	93.3492968925169	92.9135351283658	94.6268414226666	27.998983316694	92.6504099138548	71.0629515120979	93.4847150482593
cg07843390	16.6406535162	93.4426304101649	93.2830491286448	93.6787600837733	93.2755592244042	92.8464369466586	4.7082721550978	93.315511386318	4.39671291386981	92.7865518562139	94.1379622266726
cg07873128	92.8367728411	93.8028327465035	91.260445367439	94.4050986336234	56.5590186169192	84.7395382563313	95.7478670215931	92.5547865323618	91.1379954714217	92.9237882578251	92.5068065962531
cg07875215	96.393430796	84.0839928340221	95.7356252446147	96.1823512103066	92.3839854192221	94.2223785166239	95.796801311154	60.1692545352499	94.9102982579841	47.5638937517004	95.817697349281
cg07881496	94.675151116	94.0606560781206	94.2870354147944	94.6179981583025	92.8173742356355	92.1183381518748	88.4136198147883	91.6044133693713	5.37576536073423	93.6676929481142	88.9615114472797
cg07884764	89.8344344879	27.1034800668374	5.74823423508831	8.10592859166066	6.02003616650659	4.62169777150929	95.0225013648936	28.2960919153226	91.2826891878077	23.1082885445507	4.14170959073322
cg07905808	95.9988294358	85.6485936395751	92.5652819651713	94.0935343166407	91.3293451938015	93.1006940228068	95.2744813383734	41.9347889018325	91.7751468991862	30.0319398407449	93.9502232947926
cg07906726	84.66684193095	78.7011517906958	79.5277835200959	89.6301229373582	27.5431517296012	45.1745647091609	82.2210255538872	73.9828829375008	73.3994348956396	73.4568589288149	87.4800529853556
cg07911905	94.90360050085	98.5838141421673	98.6949586625603	98.8130697257962	98.5838499267031	98.5833535681004	98.7946647682932	98.7376841955592	1.53180446134423	98.8141639864318	98.7565010305433
cg07930752	88.5644417616	90.3026502484235	92.6663875368136	21.9694809351153	84.2844432722013	62.3407999670883	93.891934592443	89.6477081568002	86.1043436437699	89.5321218624273	39.9113332025264
cg07946977	87.24400140285	4.75160095038054	5.34335218986467	6.22669895867316	4.15828471313847	4.34285956208481	93.9620565451801	5.54619514698219	90.398947268901	5.95184931538014	5.78802144111029
cg07979271	88.72272793815	88.8568622120011	28.5900578486528	90.8835127819491	88.7339811170178	88.2724344948412	90.5369599140533	90.2680474104452	76.2573033962775	89.9981293302731	90.5864592099682
cg07986385	4.460225671165	23.1292895066238	29.3547817529005	18.0874634633483	40.3296152083082	40.7615228877259	9.40676494600902	19.7231617899315	5.78571723459049	19.5430895948059	18.6522471977034
cg08040471	84.9290426806	4.54949276676038	2.77057170584664	4.0066496961705	7.22244356743637	3.36121413037545	95.4415255203855	9.11733879745989	72.6970834015594	9.68946036555063	3.02570039238371
cg08047482	6.62520691745	3.88991216796086	3.77752546156213	21.0047843193122	34.6601228046868	39.5979123415736	6.0857327796887	3.96463069983313	6.60400471800972	4.18383773786869	17.4150141110587
cg08055663	87.053405212	1.98415993730964	1.8291066011187	2.83183749080724	2.80313229053518	14.697206952481	97.3883917358317	1.86178232138918	98.1984927807283	2.08225459747767	8.61712028928155
cg08059719	87.7391624829	81.7574215746122	38.7070981505351	16.5658106506638	51.3199958456309	19.5100645141262	84.2492476169616	80.3742253465682	73.582404411669	83.8971557612302	14.4605821676408
cg08075204	97.50733837485	3.03621395402141	3.49478785562804	1.92630096126745	3.05188738859933	3.31503598635793	98.2286191930749	2.85911798226503	97.9162293303071	2.63833048058745	2.68748416364867
cg08078028	95.5692696699	83.96646420389	93.9946047006362	96.3639560691432	93.5397985339092	93.7515455456065	94.9690510740952	30.4911102760907	81.9002694383881	23.8599111098999	95.4629585158622
cg08086385	92.04302226015	90.568570468149	92.9176020087061	92.6210497425928	91.6785035644927	92.6249946342372	92.4048655083854	19.4631995761982	90.4398784441571	64.7828784039722	91.2943848953789
cg08087047	83.18665598435	79.7008853799992	82.1980011351224	86.9467909076589	30.893914535632	54.8620616806843	87.8719379256323	69.7784268246777	75.1284585762684	76.4670811797087	82.2651696754184
cg08097359	85.7131726758	10.5387011839143	63.9363356148137	4.09173336834844	30.8597570282555	23.5849270964655	92.6501340269652	12.5701833766724	77.1181558293974	6.82686956146961	6.77206255230003
cg08106108	95.1306056459	88.8262597286324	93.8090084498133	94.8626273274996	94.173090296136	93.7003035725054	95.3893146085256	48.6148013502208	91.7773327506825	38.0790522211883	94.5396720620102
cg08109681	93.43133022825	90.0467250738123	87.0533407963323	7.5722621040017	19.3191640725168	5.03789443838361	94.3185893297627	84.072616932795	84.016557567807	86.7514764600995	11.857243592856
cg08110693	22.7273081613	81.4135684402229	91.0852055286391	91.2703985947696	89.0565964394515	88.399613851707	88.1176563241613	12.4572386719372	87.9357272004066	17.6319871204608	83.9661470741159
cg08133699	93.9409108773	92.9177979320999	93.6543289948428	93.6938066078963	93.190770869903	92.3612318657822	90.7505514566274	94.3080884635804	5.49591848481149	94.5589902497033	89.3457324741535
cg08165960	93.23599777295	3.35261703827005	95.303754496754	91.5325345598719	22.8777079317344	68.205610826822	97.9982170974623	1.5537753693	94.7150360899344	2.25205538835787	92.3195541071494
cg08169020	1.773656709485	94.2888889325071	25.4785264510984	1.51984776759674	11.4184310068197	2.62379548221315	2.25494179478767	97.2819338899844	1.85110076833531	96.0622978446892	1.69516164493823
cg08195176	91.66056675035	66.959486880346	91.791839565843	92.8992658215023	91.1671778912062	92.6017273510018	95.5951553394339	38.2248309597585	85.0559519574385	26.1917917433804	93.5743165918764
cg08229905	92.67102634015	94.6872966318483	89.4018717942141	94.8658298254557	56.5464249558129	71.4723668218297	95.3447045597179	94.5847246305936	91.2290291634147	94.0642975473624	92.0032582523925
cg08241477	88.69930692015	17.654295003387	20.6790136800635	21.4994178019677	19.1542475595146	21.9631761875481	95.2062624333836	18.8487105271472	80.8073536300103	19.1807123597165	20.2922230050907
cg08251036	95.18559647465	95.0972980329256	53.1923520932757	95.3473246223846	95.4619968813404	94.9945399097472	94.6856765597218	95.611737469136	95.5950040482852	95.4694357073327	94.3334008755065
cg08251901	88.08681947385	6.25822717878414	7.02936256308896	6.24678153028739	7.23815293055478	6.85794008299638	11.7246087522624	7.6752922649673	88.9294145519778	6.46476283550277	11.2276361935237
cg08253808	94.9182207991	76.8756923956098	94.1969432660399	96.119326517827	95.0026037991333	95.4872060181726	95.3719233747396	3.63887308621163	95.0559709312864	4.96887840825464	95.4448150485888
cg08264507	93.5687479943	91.4862295677131	92.6290333471506	93.5788281047111	92.9841560535525	91.7901527447733	91.3483276017868	90.4526658702958	93.3242757679125	59.0925468071971	90.8727374435686
cg08266286	91.3874705256	83.5952497710611	86.9619136184433	72.670414037209	61.3205703244798	54.5340498799109	94.6402057523826	83.0239746162763	15.2915823456583	80.3423786690929	41.6432373326991
cg08284993	82.98135132505	54.9038403409668	51.4536634656354	7.3325905302307	10.9703789913811	4.00654082256053	6.00369296917514	53.1449463719776	87.4179927257157	42.3991970662506	6.05875778943042
cg08287940	93.3192289794	13.0758497386095	93.5993684050036	93.9664607599157	91.8500384860468	93.7465048677104	94.9220168762925	71.9871969216033	30.522950272128	30.1698334618976	92.3854581544142
cg08289839	86.44715099635	45.3870570282337	71.9530379233483	90.0865521365039	79.7907740389525	86.8011763421596	91.1484849480006	27.2141720960733	75.6512833402171	46.3373486485106	89.8316852329378
cg08351131	91.77578278955	19.9545383549872	74.3774943528095	91.4695427796744	75.6895282916266	88.7751783424125	95.8287956081895	9.08235499577708	86.8393443075535	17.7209504503508	92.2509399415394
cg08354216	7.91769335636	48.4620316898145	10.6964209865088	45.2565206156733	22.3005086931414	30.3801846701807	9.54283446477105	48.6345440350172	11.3691784419147	50.4351655744365	13.8545232754548
cg08373573	99.0500436823	98.6809129579719	98.8156551108889	98.870716702143	98.8242138461053	98.6579476411001	98.7620136857998	98.8562620446599	68.5374171523865	98.9226980664477	98.6107614070539
cg08373904	96.9984263139	93.9804950940594	16.1946633633206	88.817290923922	66.076704171326	78.4006207504296	94.7632266208173	93.2222386573372	94.6771208345941	94.2199357498815	48.5688929396366
cg08379738	20.86189250415	98.2898959244409	98.4601309649956	98.567886462982	98.5569940566752	98.2429017049828	3.47685449370188	98.5006709798762	2.66712626596129	98.4615329888913	98.4425529017506
cg08395904	89.79364425095	88.6742950992051	90.1820980607978	88.617479982649	89.2752839884082	89.8546447921835	10.6868194649891	88.0789940454068	68.1827603520047	89.3338718528238	88.8332213246809
cg08400494	94.9382741891	16.4276845835218	84.8366926779515	96.6433514138776	90.3187539939609	96.6827770327328	97.1368316245219	2.34937684980802	94.7704314171332	4.2700078360512	95.9041949515945
cg08404702	97.6368165913	97.0538685730291	97.2386033560259	94.5180364788822	97.7647306262747	94.1282052833978	98.2846939512134	97.752643236065	92.410239681818	95.0828974989873	68.052949856318
cg08407014	10.4966814121	96.3564283040415	96.609161511382	97.6752039657551	96.797997536066	96.1897512365424	4.02072694162733	97.4073073676184	3.36897303215985	97.4545872898144	96.8069580574935
cg08415156	97.84562421865	73.6391013002407	91.2245025106178	97.6852980338745	48.7648609092171	85.636237075304	97.0155092029447	57.7780550866256	96.6979184625448	56.8303065751256	96.9636558263322
cg08423507	96.02462313955	97.6693656244319	94.4916273744637	97.0978983888019	97.1570966318268	96.6541811253701	95.8784241314117	97.9795765143819	15.6136394785816	97.8688926582711	96.5083382751364
cg08428292	79.0469527327	57.6838714022641	21.6489447007738	27.4872517425363	39.2440665519781	35.1750768787179	95.2223020400107	96.2572070332992	91.8087835950005	89.6294192675229	2.25792401651459
cg08445080	94.37323179495	94.418113551325	93.9400626531314	94.729535915749	94.6444240298515	92.8199903134981	94.2745200629886	94.8951194015329	94.3516242816664	94.8099649487915	73.0421562046077
cg08450017	94.71399391625	95.2112359058382	95.9278176433724	1.85612062022579	28.0958480941937	7.71234147548505	96.1684803260659	97.1798208689814	91.8671273517054	96.7276914771869	1.48201604473275
cg08462055	16.92487474125	57.2646635508504	5.22963934311729	8.25863579858907	9.18602642476639	5.06536380144489	93.5244747148106	20.766793210086	72.6369252283094	41.8944990794301	10.7720441775056
cg08471335	86.6695258896	82.8549863214585	61.7776058970657	87.7972973628699	29.7114766613722	51.0363858251024	89.7876724467207	85.2498391473381	59.3845340741997	82.211740996957	84.5267638566408
cg08480068	95.1229080221	2.12816617218414	23.2841941593183	1.20695843203358	2.0453551948817	2.15925399800402	96.9448837732815	1.82532478708318	98.2136654717301	1.92403417851486	1.30274810602741
cg08480774	98.6376730751	97.7217557105313	98.0559090969456	98.5376764758573	89.4723595611736	97.5537852758231	98.0368596415024	58.6968183899659	97.7661154288396	82.6395593104796	98.3848014725793
cg08486432	89.77458514055	85.5737389027093	87.6629132222743	32.7792437954242	86.5785914791625	82.6115371256954	87.7434136155661	86.0623886798961	80.6705911449638	85.8192337399839	66.3592730674332
cg08503994	92.5332180589	94.381790329409	93.7648663062053	92.211934766502	36.4473987534841	59.6843562810049	92.3764584879327	94.9947719635446	79.6261545397686	93.7306906028776	89.3608533238871
cg08510934	97.97058673905	98.2891847575481	98.1738857979514	97.7893468386462	67.4727346639893	88.8475590551188	97.617776700728	98.2252456572455	94.7613606987371	98.1638266762152	97.2131280750767
cg08511818	94.5196007422	62.705369091499	93.8874147392582	62.652392795383	49.7329860029115	55.0046281591713	96.8402578662951	67.7889563768861	82.1786338051372	66.3113218084326	20.2805998929343
cg08545593	93.6242126376	5.2927172004244	9.62293771515649	94.9128103590714	85.6678554298362	94.0852471732225	96.2708731653625	4.52307364229047	93.2963547264356	6.58502635758504	95.1391290168653
cg08560387	75.15955409425	3.75245632484222	63.8117742644494	4.62440778013188	3.63013404668614	3.41371590008221	95.7815297912409	2.64877556640851	88.7274581349507	2.93598757304983	4.46534721052042
cg08562111	82.53125234555	89.6536800137126	87.1327031269068	86.3513819983842	81.6071302682941	76.6390531088374	77.6049770162932	91.4154148858955	85.0775073648996	90.857248179052	36.2653536102968
cg08595490	95.58609605535	95.4002623138081	63.9548252844547	96.018799872426	95.4541446018918	95.04154937765	96.1378205120691	95.8534720856558	94.8710042862286	96.022461395187	95.1496508298847
cg08635931	4.797812559535	6.33223468761773	6.34932775636808	7.27273481231791	29.5353735284061	14.4520322248644	7.58604657098508	7.00199629354328	4.92977461715827	6.23875324713856	7.73162568959932
cg08662757	2.00334467133	2.22013440506526	42.8089169487871	1.7589964966381	2.8080378132849	2.14101767346316	2.23524488379529	2.08565481736813	2.0980134601557	2.06324555344537	1.76922548505248
cg08670658	91.6688817102	47.6276095387424	92.1306450032112	95.5735521727398	89.8450518041419	94.9741293604228	96.9204597455649	35.7433731890728	91.815238892832	19.7728211200753	92.3899691365541
cg08698580	93.28631464755	94.4399759634335	94.7728591076852	93.6283393918941	94.8007268114848	93.7764061913898	92.8568610848751	64.7049389295341	90.9465064141953	90.7590441622994	93.9216570517603
cg08742095	93.47792051465	90.1843264651132	90.2071511200198	89.882614516163	89.476953724378	89.0487423968518	88.8724688613275	15.3177434407002	76.6221572970547	52.0421322925592	85.2360805580426
cg08777095	92.64177597805	94.2208726023439	93.7899508955861	26.8772825595761	74.879114511506	14.7176063250502	93.4218140124363	95.1816181628687	92.3832724440386	94.7910017990649	54.2362761148445
cg08783514	91.905971201	72.7383571856714	8.13999694097328	19.2940132333929	90.1320358037586	57.7243789217177	91.6092356967924	82.7284964906601	82.0538621422234	86.9303601614216	19.2758508466062
cg08796240	98.3406324524	97.0050979481415	98.1650444166609	97.6382124211969	97.507184431421	98.0210837189276	98.2625808973143	97.187878102059	98.0090198728262	73.0429060283422	97.3760771868284
cg08796391	94.4312229393	85.5354812044952	82.6431683801872	81.9610376290078	89.9325047238782	91.1042966388096	96.1600921862819	82.9948766096304	90.3565151556416	51.8103221559384	89.4302049583999
cg08836542	7.64281610103	9.42506326121199	47.180405560811	88.6870182323891	10.8338398640136	64.4426958324085	5.88326704789742	6.52454911252184	4.06534153737703	13.1974552774287	86.9066236536363
cg08842021	90.56941090685	94.5690696535755	12.9700034551649	95.3250427380315	86.503287303544	92.5116373728353	76.4311054696909	84.4985403604119	92.4184225265957	91.2689507776083	92.7552321850939
cg08842616	91.4975426924	50.5274835066619	89.2151105305844	91.2698541807937	67.372800116883	85.8575922187384	92.4452827654328	43.209424098938	90.4469342503003	29.3297287235612	92.7353987045018
cg08876085	93.1395836951	91.6905737983307	92.397115618583	93.425670324557	80.1839385424316	66.9897110152492	92.1840827492056	92.7236616117141	92.9122748127889	92.5518086487201	91.15762133514
cg08884343	91.8454255828	91.0306984863428	91.1915447240926	92.5598705030162	90.9788324579833	89.8582447267278	90.5752686336511	91.4829889739442	82.2023106379919	92.3137804194609	67.8174511491504
cg08904630	97.1809430647	94.282304674717	94.7200779740335	94.7380463401086	90.6510927793476	91.7017460774124	97.6109353136015	93.4802691371789	18.6884369217525	94.3943271963888	92.0039728966754
cg08917117	92.1680956347	87.4197912291463	90.1944335859483	22.2719599476361	70.3439657706273	32.976715958004	85.5241487192484	92.7745196391241	82.150173308132	93.0435848110341	35.0483351695779
cg08932533	94.1481981371	93.5773485499111	93.2770448944438	54.5906594770546	92.4234725893209	87.6218806306361	92.5639202472898	91.1612143945448	91.3067351915912	92.7794077284033	67.2441187875509
cg08947915	91.59735452115	38.7947686357709	89.9501696492963	94.3609939429608	89.2598968071629	90.1334315600969	89.5640128251785	64.4315706101956	90.4309385611324	25.5643068844038	91.8359738541354
cg08959230	95.54659652305	88.5675098789542	95.2362798046006	94.2470008024	63.3973065785098	67.2820527601409	96.6678819308178	29.2047195731414	92.3487399632278	54.6162758449071	93.6095972733536
cg08961187	94.66407144665	93.17716715355	17.9788573244037	95.2775402378657	91.0736415852447	92.2129676112512	94.4684196047763	93.2488052890388	80.3699029681489	93.6286071420406	92.3573186201405
cg08973191	95.1420173251	76.7166515142847	93.6457750998641	94.3220829620206	92.8559185379602	93.304202659855	93.946532648174	79.2523948897505	90.342930003652	45.4331129778649	94.6696112047802
cg08975528	97.99887969705	92.6125300886181	97.8687891430478	98.2493687604666	55.3791282254491	75.4496517524744	97.5943639611092	63.8729675906474	94.8238814082084	75.4211554772923	98.3228724884848
cg08985282	92.1277249378	93.4134977939725	83.6826947181422	94.4438609591915	26.9496295753766	53.074018410675	95.6336799447027	92.9598489781154	93.4509580657634	94.0369598124838	90.7911693593605
cg08999812	81.23926483175	22.6037162171664	85.2898891640697	88.8179605488124	19.5799583026299	62.6629756420035	89.4273595724732	10.5395144265043	92.5848775518143	6.90482987497158	84.2189210068054
cg09014716	93.3143561084	92.8704416744762	92.7444614048479	94.6303363579424	93.7845195023901	92.346503891276	94.8186335946625	93.8717546526711	23.6492221847915	93.9542091929	93.2887539319588
cg09019347	87.8856401179	85.0120771441479	27.7924027079845	90.3596928142234	83.2539886659348	83.9884847433878	90.3133409571134	86.1251698658767	80.4107897360702	86.2299856877529	88.3988726244055
cg09020199	92.3028163602	71.2801510341455	90.8991939811253	92.3041304224597	89.5629495648585	91.9829026856148	93.7518972855247	26.7607206779649	86.9580130456158	18.9980187447326	93.4595810324872
cg09032544	97.60904080425	97.3474536851249	97.6830948866864	1.5531320882847	27.1439654618032	2.99759429701755	98.2103970828326	98.6522225583622	98.0384170442523	97.4944824355746	1.66825307655284
cg09043214	89.2590806894	83.9112411344544	90.7825158343909	48.640566751735	16.4765120245883	9.66853852179672	75.3752313569679	84.560295920253	11.1510382428066	74.1647368297511	74.1463943410177
cg09046309	6.878541168045	16.3942893081798	82.8126058787232	90.8888416522919	85.6113498739246	90.2913205819989	7.72600682905474	15.6384520459299	4.56405718868235	8.47054517089141	90.0781504033113
cg09046399	76.0727404672	92.6477724000862	93.6490610785317	86.691124837707	46.7532044768174	63.1823792052246	93.2755558159408	94.5770245835599	93.4923003664596	94.0464424074953	35.1046418400217
cg09061454	99.11661242715	98.6428693484933	98.7598674256412	98.9011069825108	69.7656395393234	88.4859857390821	98.8517242228237	98.8871329990822	98.7732278778714	98.789913477611	98.7039045002023
cg09066963	94.87764052725	87.99872691212	92.9484744389491	94.3539163461235	90.3676389342918	92.4121568242897	94.1523168030348	71.6033370651649	93.12330945501	55.2813946451775	91.6213443634385
cg09074856	15.1349826953	97.6984701723977	97.7063459962931	97.8170531962239	97.6843519196551	97.7475090503036	3.08770419051077	97.6630304681308	2.45503432162328	97.8070528653134	97.7114963913552
cg09088496	93.4777893963	93.5405342278915	93.5415747591085	19.517933867932	24.2879896911757	5.16636131130751	94.0874031808787	94.9757206742407	93.4692635008692	93.5549636064026	7.58308896391759
cg09095222	8.40815699216	6.84657224235661	7.39382791030027	8.60741968237524	8.34968822541459	8.53936659832926	6.82148714626456	8.33350760466124	63.5627861282197	8.66938204899452	8.47227299671486
cg09101941	5.9299635585	11.1059978318402	81.198265845572	90.5134295241902	64.3005664146566	79.6781355016196	86.0475519992214	9.30958022439867	4.04344725286062	8.01852319802268	83.8777549651791
cg09123760	90.03823620845	77.1226116848877	67.8061850903805	42.6357826226601	18.4714620413939	9.82791766716785	93.1927676941339	59.7605848438257	89.1502867132262	67.2559727782764	51.8015547408241
cg09125300	16.1419551329	97.3932996669642	97.607029215197	97.132118737421	97.6479551167626	97.2700509541531	9.18959214105884	97.8717434803566	3.95517560530098	97.800999907156	97.4307886373785
cg09126995	14.20150481705	91.3693797725851	91.4393549627075	90.0849126008877	90.1509227887585	91.1012849181568	6.90657958738428	90.7839259858072	10.0508291962359	90.4628260986532	89.8208629507866
cg09132102	92.64023411785	90.5296071076607	25.2259873454034	90.1697401427712	82.8833031907118	85.3995673610771	93.6581056251047	89.116391571307	78.1370808896062	92.0970922220861	87.6018065113321
cg09147065	92.6989580035	79.1368249883767	91.8853014990308	92.555588223464	91.3959389043269	92.4608007266825	89.8904103183247	17.2075658228074	84.3856550242103	42.4022321057757	91.2257297756576
cg09148852	11.2486460685	53.2942696018299	77.6339395998884	83.6481138266849	73.7518760856195	74.1039399388342	3.13529626324641	53.1116863327683	3.21985679795404	65.3369548591556	60.276279164522
cg09153080	85.19619105645	3.58883319348167	4.3526628592305	6.98888967217535	3.28678159077719	2.8868098558613	93.831613922518	4.49603424943598	87.8382798579226	3.78118170758948	7.23146249915384
cg09164206	93.4107533382	84.1535300757114	74.3363458456421	91.9531715969249	50.4115716217964	65.907288929912	98.0635569326634	75.5880366062559	92.931427633589	77.2387717186261	90.697642229805
cg09166556	93.3587728349	76.1900347180824	94.2924986065713	95.5801649698818	94.1983205467555	94.9185785364625	93.7343578542533	69.9210693670843	81.9611293210008	36.6721562262552	94.41639728832
cg09187107	92.26969542885	45.8094839792192	95.7208481062478	95.4127954354043	75.4219157156507	88.1524829304533	96.0954704658009	84.7202925725561	97.3826278702065	40.917329740519	94.8311571844128
cg09221159	87.9080483072	48.7095983173725	11.8730889383404	5.4613273345092	9.02067433891131	5.24865100284697	95.5526078217153	79.2025802041077	25.5115683504665	75.3842138815773	8.42864746073329
cg09222422	11.2636339412	7.64740540713343	9.05112871100412	9.20053704203762	9.04838902172686	10.2807604165375	11.0845736997893	7.83691714047253	84.99416132902	7.46866631203545	8.58014256807743
cg09234252	95.26465818455	93.548553047102	93.7631958032197	8.21044380016345	18.8928775252572	7.64346394531143	95.9148093941548	94.7617197793884	95.0069589748279	94.6099588603737	29.6171845419408
cg09245003	92.8433138642	90.2559240043567	95.4895696377244	96.4767980541912	94.5283135221563	95.9478187159447	93.3970545521888	73.4612682354529	91.9972162348443	57.7742237895295	94.0794431338607
cg09253696	4.04940992578	11.9282490236411	10.9656933806197	21.0761253200907	34.139418595492	46.7302240540509	7.98734922195434	7.74484925190693	5.15150501233575	10.6335612485434	19.8737502285706
cg09264140	90.69563447875	7.69779677180069	16.0181153849843	6.84465642233088	5.32221779307665	5.20597864270116	92.7897681560259	6.82168853243218	86.5020855418701	14.0763856480669	5.30829528503508
cg09266087	94.7324237904	94.2840370917478	94.5520187696278	95.39542899607	94.4159693460641	93.5790900053075	94.0883582431349	95.0384507254712	9.58208089991997	94.6797962620045	92.6064185117008
cg09278623	90.4597464326	93.8406806436081	91.1855274676755	93.5165232492058	60.8620247534699	90.8797256147132	91.8625263244676	93.2147931086664	84.1821004852133	92.9729852036865	91.7879984955834
cg09287650	91.3339893626	95.5023907266185	94.4342425552097	96.0135005105581	95.179056946729	94.5414155946649	5.69321005225446	95.7856413162012	11.371335863745	95.9100261479385	94.5034824405584
cg09339763	4.19364389059	5.1933152551822	7.68736255560137	5.77934907667191	6.14823892847514	6.64841739521971	4.13027163523299	6.06003358801493	65.7774572038178	5.35900337087657	5.19671742835528
cg09354037	86.55517109275	3.27767327120358	2.92155978124645	3.59959011294534	3.04503647735198	3.21252511948525	95.3762816710269	3.5367077675549	92.252295384938	3.46453376642226	3.19185150353472
cg09354050	89.765422439	92.7522146942034	93.7352128315947	4.01384677721865	30.9251154746543	5.03990887276775	90.3759997293136	89.0618515434969	83.7315035290519	91.7264544154144	4.0062957501911
cg09363243	92.8326802426	91.8086006908096	90.9132187940499	91.9963665604609	44.2311681584797	80.6370432241303	89.1214748901286	90.4010693465211	89.780630564954	91.8101920103041	86.7435743938593
cg09372617	93.5331594409	92.8532426522521	90.0235333536011	70.5364970522284	23.6665661179769	28.3820045614481	93.4372275114088	86.9237022146418	94.5359633221153	92.6106212785301	48.5927547858628
cg09379497	92.82898831595	18.9025885536517	94.2968636477588	95.1379608061358	90.2551834229325	94.6377331031721	95.41872038849	13.6931891387908	91.2075333681929	15.2288928536702	95.3492751742518
cg09388489	92.4205024051	93.2930746257345	94.272171631172	93.2421149632928	93.4334546088976	92.7948889707584	93.3402431492154	93.5763926739986	25.4436663075085	93.9025445556169	91.1281466728735
cg09437994	98.5328055224	96.7063364074213	37.5473589889148	97.7690466029911	95.8587813165026	97.509396538137	97.6264108408868	97.1054179618588	92.3244197905307	97.6999383760342	97.3794978453927
cg09449150	9.52539746559	90.6317074888004	91.65535752166	87.0215242879268	90.7623026642403	90.1537685755833	7.17388769249835	90.7176734680175	5.01357485898667	90.6323190493149	87.3999383666812
cg09450197	94.48466686825	3.57771870299907	11.8731354668618	3.58377492959609	3.7461280136945	3.92441765886979	96.8621573238076	3.69539367176106	92.1619443945021	3.2438891524814	11.4209785310432
cg09453312	89.40648399865	92.8889627898593	92.8590006182755	5.24968480823918	12.1480403322508	5.41085174624684	81.7572394786883	93.5917679799269	74.4720056409669	93.5462984065418	8.71141166185439
cg09469986	93.25978494155	93.1100586920425	9.31284510223225	94.6150239038956	90.185299693587	91.1025206579166	92.6019105645024	93.5990058826009	90.6338950349945	94.1498052312026	92.4698781283804
cg09490124	13.2406407908	92.7489488953268	86.9846012247509	92.0284292046168	83.8795645412609	86.0073633877441	3.74128743725374	91.4578387785031	3.8442292576853	92.4238603388813	41.9509570917872
cg09569347	79.37304581695	77.4517021866441	52.7191601999757	10.2827519862468	38.0130552417631	13.477197083304	84.9020520804265	72.7504140226189	82.0704433179495	75.4159751633024	10.9245625789382
cg09596958	17.3702408202	91.2027935855148	88.7099493280138	95.9917703560121	93.0078843418948	92.4299222812958	2.47644803391672	92.4232705491058	2.6079124280444	92.3513971882205	91.0420507671393
cg09621572	97.2034464821	95.3761323831416	4.49704901880661	2.72396407955243	14.5892502478548	4.96538308522187	97.3567724493138	95.3319872521015	96.9598800727821	95.1533605559635	3.07088769312748
cg09654116	92.95090288755	92.8084549454869	92.8564802122475	93.2592001999298	78.5893962711968	43.0482528736059	90.9405475919265	93.0922836224891	83.6157469061531	93.6147817650735	91.3364595727983
cg09675895	94.13309323	91.4995832493237	70.4205299374751	14.7072823545287	62.5406672472749	35.8043661938656	94.4562667940172	93.7996804658776	90.9776052026603	92.4015191889184	31.6583589505556
cg09694051	89.500687344	83.7651013014367	85.5227537651116	88.6789892162391	88.1104481900818	85.1780837643674	81.4689726984017	79.6837838972059	79.4337506614387	32.5391226906439	75.5994790117893
cg09717585	4.618421052135	27.554494526325	34.303069886638	64.7468735829244	37.386968104537	45.7012796754778	23.0485753136676	26.4204324569426	15.0737733012587	29.454808726992	31.1762418472266
